分類,資料集名稱,資料集識別碼,提供機關,更新頻率,檔案,來源網址,狀態,位元組,SHA256,下載時間_UTC
01_人口分布/普查_縣市/臺中市,臺中市常住人口數及人口密度,18454,行政院主計總處,每10年,01_人口分布/普查_縣市/臺中市/臺中市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06004a109.xml,200,49230,c9ce73d3b40c5b8bb972403fa429bad251ba47ac30829dfb702bce8ab6b0dc7a,2026-08-16T07:46:05+00:00
01_人口分布/普查_縣市/臺南市,臺南市常住人口數及人口密度,18503,行政院主計總處,每10年,01_人口分布/普查_縣市/臺南市/臺南市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06005a109.xml,200,62307,a86f2142ab76e47f3c3a3161f7a98d25772059120b4b7cb50feb59b490d0d6cb,2026-08-16T07:46:06+00:00
01_人口分布/普查_縣市/桃園市,桃園市常住人口數及人口密度,18506,行政院主計總處,每10年,01_人口分布/普查_縣市/桃園市/桃園市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06008a109.xml,200,23029,19a7127226f177e00d5eaa9a445f47bbb608d612b760eb19a75ff5b50c56a5cf,2026-08-16T07:46:07+00:00
01_人口分布/普查_縣市/苗栗縣,苗栗縣常住人口數及人口密度,18508,行政院主計總處,每10年,01_人口分布/普查_縣市/苗栗縣/苗栗縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06010a109.xml,200,31166,7a655a2c299031cb8ec93d96dcfba3a8682b2857508a9a3e537f498b7c406cfa,2026-08-16T07:46:08+00:00
01_人口分布/普查_縣市/彰化縣,彰化縣常住人口數及人口密度,18509,行政院主計總處,每10年,01_人口分布/普查_縣市/彰化縣/彰化縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06011a109.xml,200,44307,67bd285c00d06273aa268a9370c837b2adae44bd532cdce720206319f7c6700f,2026-08-16T07:46:10+00:00
01_人口分布/普查_縣市/南投縣,南投縣常住人口數及人口密度,18510,行政院主計總處,每10年,01_人口分布/普查_縣市/南投縣/南投縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06012a109.xml,200,22984,03c975004e409a9780857da30060c929a7a8a9214019502003b88f1508645aa3,2026-08-16T07:46:11+00:00
01_人口分布/普查_縣市/雲林縣,雲林縣常住人口數及人口密度,18511,行政院主計總處,每10年,01_人口分布/普查_縣市/雲林縣/雲林縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06013a109.xml,200,34445,8ceac24462b04e7206fb56bd91e19f7fae771551f9506377b34a0a9d04cbc1df,2026-08-16T07:46:12+00:00
01_人口分布/普查_縣市/屏東縣,屏東縣常住人口數及人口密度,18513,行政院主計總處,每10年,01_人口分布/普查_縣市/屏東縣/屏東縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06015a109.xml,200,55715,c7cc3210d9cde0c4159ba2bf78981773fa674c0fbd6d9bc77cefd5b8d0170cf3,2026-08-16T07:46:13+00:00
01_人口分布/普查_縣市/臺東縣,臺東縣常住人口數及人口密度,18514,行政院主計總處,每10年,01_人口分布/普查_縣市/臺東縣/臺東縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06016a109.xml,200,27866,55f1a4c247c931423f2cd5a4bca8c18e25e550ffcbf072e65fb859866a4ed12c,2026-08-16T07:46:15+00:00
01_人口分布/普查_縣市/連江縣,連江縣常住人口數及人口密度,18521,行政院主計總處,每10年,01_人口分布/普查_縣市/連江縣/連江縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06023a109.xml,200,8245,9fe5e4e86b5463dfc1b91f4f93d4e32fbf150147b442dd99359a3b4515039acc,2026-08-16T07:46:16+00:00
01_人口分布/普查_縣市/新北市,新北市常住人口數及人口密度,18447,行政院主計總處,每10年,01_人口分布/普查_縣市/新北市/新北市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06002a109.xml,200,49255,4aa8f515ec4014f4e5520315fc409255f1b2a693ea9b217b8ad9a5e3dd1353a3,2026-08-16T07:46:17+00:00
01_人口分布/普查_縣市/澎湖縣,澎湖縣常住人口數及人口密度,18516,行政院主計總處,每10年,01_人口分布/普查_縣市/澎湖縣/澎湖縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06018a109.xml,200,11508,b1af322bf0aadb01221404d8fe038e3fe5d2af87f2ae6624ff3ee104a63be31b,2026-08-16T07:46:18+00:00
01_人口分布/普查_縣市/基隆市,基隆市常住人口數及人口密度,18517,行政院主計總處,每10年,01_人口分布/普查_縣市/基隆市/基隆市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06019a109.xml,200,13184,123c12a010fd8ebe5edc0718c849dbaf34d2c43502be8b4831b2f822cdf76ca7,2026-08-16T07:46:19+00:00
01_人口分布/普查_縣市/臺北市,臺北市常住人口數及人口密度,18450,行政院主計總處,每10年,01_人口分布/普查_縣市/臺北市/臺北市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06003a109.xml,200,21422,849b31de2ca764854aa316c0d77908edaaa4334f1056545081aa83c8d2a226eb,2026-08-16T07:46:20+00:00
01_人口分布/普查_縣市/嘉義市,嘉義市常住人口數及人口密度,18519,行政院主計總處,每10年,01_人口分布/普查_縣市/嘉義市/嘉義市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06021a109.xml,200,4984,f73cf110a104e737f9cd2fedb14f561e833fb0fe314bd3269828ed7f07f795fb,2026-08-16T07:46:21+00:00
01_人口分布/普查_縣市/金門縣,金門縣常住人口數及人口密度,18520,行政院主計總處,每10年,01_人口分布/普查_縣市/金門縣/金門縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06022a109.xml,200,11517,3a9d820f3353360ca8602270a2caae8bb70782318ab67f6d64bbf06d3b77687d,2026-08-16T07:46:22+00:00
01_人口分布/普查_縣市/新竹縣,新竹縣常住人口數及人口密度,18507,行政院主計總處,每10年,01_人口分布/普查_縣市/新竹縣/新竹縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06009a109.xml,200,22995,2de79a43947aac92c07d04865a084957e8ceda0482405dac92f3f91ce2c24f0f,2026-08-16T07:46:23+00:00
01_人口分布/普查_縣市/花蓮縣,花蓮縣常住人口數及人口密度,18515,行政院主計總處,每10年,01_人口分布/普查_縣市/花蓮縣/花蓮縣常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06017a109.xml,200,22984,b81030111aa3a8fd6c02a99c36a3eed7946702d1548520658acf8a3cb3d3b726,2026-08-16T07:46:25+00:00
01_人口分布/普查_縣市/高雄市,高雄市常住人口數及人口密度,18504,行政院主計總處,每10年,01_人口分布/普查_縣市/高雄市/高雄市常住人口數及人口密度_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06006a109.xml,200,63965,4794b393d4ffa7969aafaabd29e9a2d56a1aa9c8fe1e8e99019e3ad996bc06bc,2026-08-16T07:46:26+00:00
01_人口分布/普查_縣市/基隆市,基隆市住戶數、常住人口數及平均每戶人口數,24777,行政院主計總處,每10年,01_人口分布/普查_縣市/基隆市/基隆市住戶數、常住人口數及平均每戶人口數_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06204a109.xml,200,14555,5348fbdcbe0c1195a0a5a3708009a7689bf97195d4e11680c14f1287b290b342,2026-08-16T07:46:27+00:00
01_人口分布/普查_縣市/新竹市,新竹市住戶數、常住人口數及平均每戶人口數,24778,行政院主計總處,每10年,01_人口分布/普查_縣市/新竹市/新竹市住戶數、常住人口數及平均每戶人口數_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06205a109.xml,200,7322,5f186460154dae2a14325c5374d6cc3b90ec01796072124b70cc6ec50f6d0706,2026-08-16T07:46:28+00:00
01_人口分布/普查_縣市/基隆市,基隆市５歲以上常住人口之遷徙情形,24262,行政院主計總處,每10年,01_人口分布/普查_縣市/基隆市/基隆市５歲以上常住人口之遷徙情形_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06158a109.xml,200,12915,f7a9e80391317406faa61c91a4d906ddbd19a02c99679706f22e3b5064e1bb74,2026-08-16T07:46:32+00:00
01_人口分布/普查_縣市/新竹市,新竹市５歲以上常住人口之遷徙情形,24263,行政院主計總處,每10年,01_人口分布/普查_縣市/新竹市/新竹市５歲以上常住人口之遷徙情形_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06159a109.xml,200,8615,2bcc5b0cfd1ff52473e2af219f80015eb94081ee781371b6ce1aa5d94ce2a2ba,2026-08-16T07:46:33+00:00
01_人口分布/普查_縣市/花蓮縣,花蓮縣５歲以上常住人口之遷徙情形,24260,行政院主計總處,每10年,01_人口分布/普查_縣市/花蓮縣/花蓮縣５歲以上常住人口之遷徙情形_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06156a109.xml,200,19327,57d8728397d07008364b983620a8122ed4667eeacb176deafeb43a30e9311ab3,2026-08-16T07:46:34+00:00
01_人口分布/普查_縣市/雲林縣,雲林縣５歲以上常住人口之遷徙情形,24256,行政院主計總處,每10年,01_人口分布/普查_縣市/雲林縣/雲林縣５歲以上常住人口之遷徙情形_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06152a109.xml,200,26871,85144ad35f5d70a0421b7758124f27e5b5c116dfd5a551baa3cce1ec9d3f0aa5,2026-08-16T07:46:35+00:00
01_人口分布/普查_縣市/嘉義縣,嘉義縣５歲以上常住人口之遷徙情形,24257,行政院主計總處,每10年,01_人口分布/普查_縣市/嘉義縣/嘉義縣５歲以上常住人口之遷徙情形_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06153a109.xml,200,24709,4572c78f77d5afab370482b6c19ac37a68ea9111514a1246a9b2e29d4b002723,2026-08-16T07:46:37+00:00
01_人口分布/普查_縣市/臺中市,臺中市５歲以上常住人口之遷徙情形,24247,行政院主計總處,每10年,01_人口分布/普查_縣市/臺中市/臺中市５歲以上常住人口之遷徙情形_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06143a109.xml,200,36665,bdc179cbbb0f6efcfa17d2143a52e7f0396182e44d04f21fa4b95acbef0712e5,2026-08-16T07:46:38+00:00
01_人口分布/普查_縣市/宜蘭縣,宜蘭縣５歲以上常住人口之遷徙情形,24250,行政院主計總處,每10年,01_人口分布/普查_縣市/宜蘭縣/宜蘭縣５歲以上常住人口之遷徙情形_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06146a109.xml,200,18289,b12db75e6fa23fadb059ba3dfe333b4b622497cee40dc6e4ef1766d71b70be4f,2026-08-16T07:46:39+00:00
01_人口分布/普查_縣市/新北市,新北市住戶數、常住人口數及平均每戶人口數,24760,行政院主計總處,每10年,01_人口分布/普查_縣市/新北市/新北市住戶數、常住人口數及平均每戶人口數_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06187a109.xml,200,54375,7c68921f6723fb6d54181dfcd08dc6a5bb367596bb8af43186f05f24b47d9bc5,2026-08-16T07:46:40+00:00
01_人口分布/普查_縣市/臺南市,臺南市住戶數、常住人口數及平均每戶人口數,24763,行政院主計總處,每10年,01_人口分布/普查_縣市/臺南市/臺南市住戶數、常住人口數及平均每戶人口數_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06190a109.xml,200,68794,2cc9c621e99b56890a3c5af2316dd803f9d98872d93a0e6d3c58793efe3a87e6,2026-08-16T07:46:42+00:00
01_人口分布/普查_縣市/高雄市,高雄市住戶數、常住人口數及平均每戶人口數,24764,行政院主計總處,每10年,01_人口分布/普查_縣市/高雄市/高雄市住戶數、常住人口數及平均每戶人口數_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06191a109.xml,200,70633,e1a354ec93b1fc8f9e67da8db35fd4f1f9f8c0ee9636bbdeea1a74a64c42169d,2026-08-16T07:46:43+00:00
01_人口分布/普查_縣市/澎湖縣,澎湖縣住戶數、常住人口數及平均每戶人口數,24776,行政院主計總處,每10年,01_人口分布/普查_縣市/澎湖縣/澎湖縣住戶數、常住人口數及平均每戶人口數_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06203a109.xml,200,12700,bd6b941d1b8208cf72d2a96066f1e90661e4301731788ce0087abfceb783f15f,2026-08-16T07:46:44+00:00
01_人口分布/普查_縣市/桃園市,桃園市住戶數、常住人口數及平均每戶人口數,24766,行政院主計總處,每10年,01_人口分布/普查_縣市/桃園市/桃園市住戶數、常住人口數及平均每戶人口數_109民國年.xml,https://ws.dgbas.gov.tw/001/Upload/461/relfile/11525/230872/mp06193a109.xml,200,25448,71f966a8c25aa03a6ad7cd10f026176e188c679efcfd4ec1d1ebc53a863b1fc4,2026-08-16T07:46:46+00:00
06_地理圖資,臺灣縣市界圖資（2010 年界線）,,g0v twgeojson,不定期,06_地理圖資/臺灣縣市界圖資（2010 年界線）.json,https://raw.githubusercontent.com/g0v/twgeojson/master/json/twCounty2010.geo.json,200,9325913,3e4d89394c7f6a9687ef6cf17bca0c40c710a93b376d40e685ec83dc015123ac,2026-08-16T07:46:46+00:00
07_普查109年_統計表/其他,表16 15歲以上民間常住人口有工作者之工作地與經常居住地概況,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表16 15歲以上民間常住人口有工作者之工作地與經常居住地概況.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s016.ods,200,22520,23318a9ec02a84479cfe7b5c5fc94949c63c032ab4d12e9e6264182a09e3ddcf,2026-08-16T07:48:07+00:00
07_普查109年_統計表/其他,表33 5歲以上常住人口5年前居住地,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表33 5歲以上常住人口5年前居住地.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s033.ods,200,62884,1c3b4c95f4a910c3974a660c7c4643d200c4642ae4e4347361b61d4560ec181c,2026-08-16T07:48:08+00:00
07_普查109年_統計表/其他,表34 5歲以上常住人口遷徙情形,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表34 5歲以上常住人口遷徙情形.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s034.ods,200,23322,3fbecb5c3c21a068309d1eb0ed30f9c8d463a412230d6dbf16af33f065c09acd,2026-08-16T07:48:09+00:00
07_普查109年_統計表/其他,表35 5歲以上常住人口跨縣市之遷徙狀況,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表35 5歲以上常住人口跨縣市之遷徙狀況.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s035.ods,200,23712,db0e146d5ec76873d91a34588e28d7cf2fdda3625ce738369c3f4934804c3efb,2026-08-16T07:48:10+00:00
07_普查109年_統計表/其他,表36 5歲以上跨縣市遷徙人口之年齡結構,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表36 5歲以上跨縣市遷徙人口之年齡結構.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s036.ods,200,35155,82ee58d73ecd0339259fc0a743918f463ee87cd74fbd29e0bbff2b37e6683538,2026-08-16T07:48:11+00:00
07_普查109年_統計表/其他,表37 15歲以上跨縣市遷徙人口之婚姻狀況,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表37 15歲以上跨縣市遷徙人口之婚姻狀況.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s037.ods,200,17176,237fc4164fea55903491aee7fae99248ee45d53e14936e5685428a3c1e4decdc,2026-08-16T07:48:12+00:00
07_普查109年_統計表/其他,表38 15歲以上跨縣市遷徙人口之教育程度,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表38 15歲以上跨縣市遷徙人口之教育程度.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s038.ods,200,17798,bd5b1dc698d3aaee374f766a706c4a139f445981bd8a13eafe13d72e269de4c3,2026-08-16T07:48:13+00:00
07_普查109年_統計表/其他,表39 15歲以上跨縣市遷徙人口之工作狀況,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表39 15歲以上跨縣市遷徙人口之工作狀況.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s039.ods,200,20564,8feb0331bf4461d26b6de393b16f5f88eeeee999c3867886a361df2afd85ee0c,2026-08-16T07:48:14+00:00
07_普查109年_統計表/其他,表40 15歲以上跨縣市遷徙人口有工作者之職業,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表40 15歲以上跨縣市遷徙人口有工作者之職業.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s040.ods,200,23978,966b433525f40f84938c81f4822efbd0778031d2a9ea0f08ebbfe531d58b8e73,2026-08-16T07:48:15+00:00
07_普查109年_統計表/其他,表66 住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表66 住戶數、常住人口數及平均每戶人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s066.ods,200,12245,dea050a2dee27ab5e954cf6d72b1f20b79f7bb6c54d502f323a3d73dafa35581,2026-08-16T07:48:16+00:00
07_普查109年_統計表/其他,表67 普通住戶之戶內人口數,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表67 普通住戶之戶內人口數.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s067.ods,200,37528,0044d385bdf3c63ac63e3ef7f9ea5729814172bf18a87f7023c9a8606b2488df,2026-08-16T07:48:17+00:00
07_普查109年_統計表/其他,表68 普通住戶之家戶型態,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表68 普通住戶之家戶型態.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s068.ods,200,56372,59acd6036b9bc00b55f50a98ffef1fc5d1443abd4cb14380418cdc22aa711172,2026-08-16T07:48:18+00:00
07_普查109年_統計表/其他,表83 普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,07_普查109年_統計表/其他/表83 普通住戶之住宅所有權屬.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/s083.ods,200,37755,99095fc52452146ae1c8eec0c04519c3bcb0d3cd82ab308b0471ed16ab25ed1c,2026-08-16T07:48:19+00:00
